date,sentiment,impact,positive,negative,sentiment_score,news_tkids
2023-04-13,0.6,0.4,True,False,0.9958243370056152,"[3, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 2, 2, 49, 680, 11, 748, 347, 1672, 14, 30700, 22801, 2429, 585, 10100, 585, 28, 6721, 487, 4154, 48, 1276, 48, 2, 4154, 48, 1276, 48, 2, 1982, 38, 4]"
2023-04-06,0.8,0.4,True,False,0.9963819980621338,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 585, 11, 1070, 7, 30797, 3889, 15887, 48, 6969, 2, 2, 585, 49, 95, 2054, 24, 30856, 28844, 19961, 30846, 30692, 30693, 2, 18, 38, 807, 2527, 1496, 14, 11, 4]"
2023-04-04,0.6,0.6,False,True,0.8521139621734619,"[3, 30797, 3889, 15887, 18775, 2688, 38, 167, 2, 30842, 19174, 20611, 2, 585, 1657, 19238, 223, 143, 17695, 10, 8849, 223, 26253, 223, 48, 2, 10133, 585, 6, 37, 30109, 76, 3968, 585, 18656, 5868, 9, 1482, 8784, 4]"
2023-03-28,0.8,0.4,True,False,0.9997779726982116,"[3, 30797, 3889, 15887, 18775, 1643, 38, 30690, 4267, 12302, 21923, 2732, 8724, 410, 9, 76, 5800, 739, 7, 6, 30739, 48, 30802, 48, 3234, 585, 571, 41, 213, 14, 7164, 1470, 48, 2, 637, 85, 413, 585, 536, 4]"
2023-03-22,1.0,0.6,True,False,0.99961519241333,"[3, 30797, 3889, 15887, 18775, 1643, 38, 2, 18782, 24, 5638, 131, 56, 8608, 7, 2, 2, 30868, 25914, 2, 30802, 21235, 8806, 251, 6363, 2, 2, 513, 85, 30802, 21235, 63, 585, 1678, 28, 30805, 16957, 48, 5192, 4]"
2023-03-21,1.0,0.4,True,False,0.9991992115974426,"[3, 30797, 3889, 15887, 11289, 27042, 17828, 6, 1348, 7, 38, 56, 30697, 30699, 602, 30842, 651, 6741, 585, 11868, 2, 2, 2, 585, 7151, 28, 4797, 29336, 1530, 2, 8, 8975, 6166, 1763, 48, 2, 2138, 2, 9, 4]"
2023-03-20,0.6,0.4,True,False,0.9575040936470032,"[3, 2, 30868, 6664, 5108, 7760, 19100, 24414, 268, 6, 2, 2, 2, 30797, 9418, 84, 6, 10100, 2, 2, 152, 2, 2, 10, 30797, 10057, 1419, 585, 2, 48, 2, 20419, 15862, 3837, 3428, 17, 114, 19, 2, 4]"
2023-03-15,0.6,0.4,True,False,0.9989328980445862,"[3, 30797, 7296, 30856, 2578, 5500, 5174, 19100, 24414, 268, 6, 2, 2, 30802, 4784, 2, 30797, 9418, 28, 6, 2, 2, 2, 585, 5542, 2132, 11879, 545, 6, 1722, 27, 1844, 12899, 9, 2, 48, 2, 20419, 15862, 4]"
2023-03-13,0.6,0.6,False,False,0.9801459908485411,"[3, 2, 48, 6969, 114, 10, 30846, 3015, 2, 49, 2688, 38, 78, 3157, 30690, 5932, 21832, 17111, 10341, 63, 2, 11, 4742, 7, 513, 585, 18656, 30797, 26709, 63, 48, 2, 125, 11254, 63, 6114, 8375, 4271, 4170, 4]"
2023-03-08,1.0,0.4,True,False,0.999711573123932,"[3, 30802, 22388, 10220, 30797, 3898, 17929, 18775, 8799, 30700, 3889, 15887, 2, 30802, 19877, 63, 2, 38, 807, 2527, 1496, 9, 1713, 38, 1076, 4675, 839, 48, 2, 1647, 14529, 9, 4333, 120, 585, 757, 233, 6031, 585, 4]"
2023-03-07,1.0,0.4,True,False,0.9921694397926332,"[3, 2, 36, 216, 2047, 410, 7, 6, 2, 10100, 2, 152, 2, 2, 23, 30755, 18034, 685, 85, 315, 10, 30797, 10057, 1419, 585, 2, 585, 13164, 11, 17173, 3036, 5299, 18938, 463, 8338, 585, 1780, 17924, 63, 4]"
2023-03-02,0.6,0.4,True,False,0.9954860806465148,"[3, 2, 49, 2038, 11, 56, 641, 85, 2, 30755, 19149, 27747, 9151, 19, 38, 1219, 6237, 585, 4673, 175, 9, 5139, 1082, 322, 988, 9635, 585, 7664, 48, 2, 3851, 1708, 2023, 9, 9958, 19060, 10401, 63, 250, 4]"
2023-03-02,1.0,0.4,True,False,0.999723255634308,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 623, 9, 1975, 11, 2, 2, 585, 4797, 556, 2527, 1763, 48, 2, 3509, 910, 2, 1841, 9, 1668, 6, 929, 302, 14, 2527, 99, 10, 30690, 22388, 25793, 30797, 4]"
2023-03-01,0.6,0.4,False,False,0.6236836910247803,"[3, 2, 3227, 2, 2, 13338, 63, 15, 7945, 7, 6, 1081, 242, 6114, 7393, 10, 10133, 8543, 6, 2, 30802, 15397, 894, 2432, 14, 5781, 4644, 85, 4800, 286, 48, 30708, 978, 25743, 22738, 5632, 739, 61, 1419, 4]"
2023-03-01,1.0,0.4,True,False,0.9998494386672974,"[3, 30802, 18801, 15133, 3349, 2, 2, 8, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 2, 5361, 11, 6739, 85, 62, 775, 7, 104, 1647, 2750, 19, 2281, 45, 2138, 8, 228, 85, 415, 722, 48, 2, 76, 4]"
2023-02-23,1.0,0.4,False,False,0.8622329831123352,"[3, 2, 30755, 23234, 4508, 585, 1529, 14, 1373, 10720, 10, 30700, 2234, 85, 30755, 1585, 8, 6, 2, 2, 2, 585, 49, 427, 6, 2, 2, 2, 2, 30797, 9418, 114, 19, 243, 23, 76, 1722, 27, 1844, 4]"
2023-02-22,0.8,0.4,True,False,0.998602330684662,"[3, 30797, 3889, 15887, 2, 2, 49, 694, 38, 255, 7, 30868, 1798, 30755, 28217, 979, 2, 30868, 30693, 30697, 30694, 585, 7151, 28, 4797, 1018, 603, 8, 6031, 48, 2, 26, 1647, 585, 30868, 1798, 30755, 28217, 979, 4]"
2023-02-22,0.8,0.4,True,False,0.9997641444206238,"[3, 2, 49, 13772, 2, 5570, 6, 992, 842, 8718, 724, 20216, 20441, 437, 1280, 2, 30797, 30693, 30698, 2, 30761, 20632, 30797, 25484, 585, 30802, 22388, 30797, 25484, 585, 30856, 24062, 585, 8, 2, 48, 2, 3133, 36, 4]"
2023-02-14,1.0,0.4,True,False,0.9970581531524658,"[3, 2, 48, 6969, 49, 680, 11, 1647, 20, 6, 30802, 13911, 15456, 1078, 2, 585, 3054, 6, 8664, 2478, 8, 2047, 5701, 1711, 14, 6, 10100, 2, 2, 2, 2, 585, 31, 4609, 2, 1916, 585, 10100, 48, 4]"
2023-02-08,1.0,0.4,True,False,0.999829888343811,"[3, 30802, 152, 30842, 2, 2, 8, 30700, 3889, 15887, 2, 2, 585, 2, 2, 29, 866, 11, 6739, 85, 62, 661, 2138, 9, 1713, 2527, 1169, 8, 2446, 64, 48, 2, 1647, 14529, 9, 2335, 1503, 585, 2259, 4]"
2023-02-08,1.0,0.4,True,False,0.9997995495796204,"[3, 30802, 152, 30842, 2, 2, 2, 29, 680, 11, 56, 6739, 85, 62, 661, 2138, 9, 1713, 2527, 1169, 8, 2446, 54, 64, 48, 30739, 10893, 26, 320, 585, 2, 36, 25, 30802, 152, 30842, 2, 807, 2527, 4]"
2023-02-02,0.6,0.6,False,True,0.9707269668579102,"[3, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 2, 330, 2, 10133, 46, 45, 7, 30805, 12268, 48, 513, 227, 585, 11, 1431, 739, 62, 85, 76, 85, 62, 61, 48, 30761, 20632, 30797, 25484, 45, 1119, 24, 4]"
2023-01-31,0.8,0.4,True,False,0.9997901320457458,"[3, 30797, 3889, 15887, 2, 2, 680, 11, 661, 2138, 2, 2, 2, 10551, 38, 2, 1169, 9, 2, 585, 3262, 6, 4306, 7, 428, 585, 18656, 1026, 24, 13879, 48, 2, 1452, 14529, 9, 13202, 233, 6031, 585, 4]"
2023-01-31,0.8,0.6,True,False,0.9997172951698304,"[3, 30797, 3889, 15887, 18775, 1643, 38, 4086, 477, 570, 24, 711, 48, 547, 2, 10133, 585, 1825, 76, 4317, 2, 923, 1419, 5555, 1228, 48, 2, 7602, 9, 2393, 477, 9, 481, 651, 48, 547, 27, 2526, 1419, 4]"
2023-01-24,0.6,0.4,True,False,0.9988968372344972,"[3, 30797, 3889, 15887, 18775, 2, 585, 11, 56, 370, 14, 30691, 15966, 25864, 28216, 15, 511, 4920, 603, 9, 76, 2165, 1969, 14928, 14, 11, 1002, 911, 7, 30805, 898, 4983, 804, 585, 20, 735, 1075, 48, 2, 4]"
2023-01-23,1.0,0.4,True,False,0.9994441866874696,"[3, 30797, 3889, 15887, 2, 2, 49, 2038, 38, 2, 2, 30797, 15682, 8043, 363, 585, 2, 30797, 13271, 30842, 9468, 21141, 30755, 2247, 14357, 12942, 2, 585, 20, 33, 402, 79, 7, 30805, 973, 48, 898, 227, 26694, 4]"
2023-01-23,0.6,0.4,True,False,0.9884755611419678,"[3, 2, 30813, 17988, 4949, 6613, 5250, 24414, 268, 6, 2, 2, 2, 2, 30797, 9418, 28, 6, 29366, 641, 30802, 28695, 3415, 2, 2, 2194, 585, 10100, 585, 5542, 2132, 11879, 545, 6, 2001, 76, 1722, 27, 1844, 4]"
2023-01-19,0.6,0.4,False,False,0.9949937462806702,"[3, 30797, 3889, 15887, 48, 2, 2, 49, 680, 11, 748, 347, 1672, 2, 513, 585, 10100, 585, 28, 6721, 487, 4154, 48, 1276, 48, 2, 1982, 38, 29820, 2155, 47, 10133, 39, 83, 48, 2, 347, 36, 216, 4]"
2023-01-17,0.8,0.4,False,False,0.996058702468872,"[3, 2, 36, 1377, 6, 10100, 30802, 28695, 3415, 2, 2, 20, 2047, 1189, 610, 38, 2937, 585, 100, 17924, 63, 8, 5299, 18938, 3004, 7, 3492, 8, 3687, 21098, 48, 30797, 63, 33, 8664, 17854, 23505, 604, 6441, 4]"
2023-01-12,0.6,0.6,True,False,0.9996548891067504,"[3, 30868, 445, 2, 315, 585, 10100, 585, 2, 48, 6969, 2333, 38, 30695, 17741, 604, 2, 2, 2, 2, 28, 2, 2, 30755, 9730, 749, 6453, 585, 20072, 20, 30797, 3889, 15887, 63, 3572, 7, 4797, 1280, 3403, 4]"
2023-01-10,1.0,0.6,True,False,0.999744474887848,"[3, 30797, 3889, 15887, 49, 680, 15, 2, 20, 30842, 15966, 9921, 14095, 4377, 36, 826, 4423, 213, 9, 30739, 48, 30802, 48, 6703, 2, 2231, 585, 716, 279, 9, 26826, 85, 220, 48, 2, 614, 85, 9, 85, 4]"
2023-01-05,1.0,0.6,True,False,0.9991230368614196,"[3, 2, 13772, 2, 2808, 11, 56, 3851, 3372, 2023, 9, 3947, 8793, 8, 2, 7135, 797, 208, 104, 25522, 504, 2, 243, 48, 2, 3851, 3283, 2, 19318, 4508, 9, 20390, 104, 16079, 7135, 585, 24342, 14951, 9, 4]"
2023-01-03,1.0,0.4,False,False,0.9995923638343812,"[3, 2, 49, 18173, 38, 9089, 14, 6, 30694, 10036, 30797, 23775, 18095, 268, 2, 30802, 21235, 63, 7, 10100, 585, 114, 19, 499, 606, 607, 23, 76, 1722, 27, 1844, 2023, 48, 2, 2, 6, 1988, 18, 6, 4]"
2022-12-15,0.8,0.6,True,False,0.9997010827064514,"[3, 30797, 3889, 15887, 2, 8, 30813, 2454, 6597, 604, 30708, 6290, 13124, 4602, 29, 680, 11, 1647, 9, 811, 11, 2, 2, 585, 649, 6, 25180, 7, 30846, 7953, 30813, 3602, 4978, 48, 2, 4117, 20216, 3733, 7148, 4]"
2022-12-13,0.8,0.6,True,False,0.9997369647026062,"[3, 2, 49, 680, 143, 3830, 3372, 2182, 3350, 9, 9962, 85, 4513, 8, 11398, 104, 6933, 139, 1787, 791, 16, 735, 2, 24792, 48, 2, 3509, 585, 1210, 10, 2138, 20, 2559, 266, 2, 8, 2, 85, 2, 4]"
2022-12-09,0.6,0.6,True,False,0.9998075366020204,"[3, 30797, 3889, 15887, 2, 30761, 4344, 1898, 30868, 14142, 2809, 2, 48, 29, 680, 6, 1348, 2, 30842, 19174, 15752, 604, 585, 11, 735, 85, 9, 85, 2300, 13033, 3677, 85, 22351, 251, 1329, 3275, 85, 7651, 3133, 4]"
2022-12-06,1.0,0.4,False,False,0.9866029024124146,"[3, 2, 49, 2688, 38, 2, 685, 30802, 4784, 63, 8, 2, 685, 2, 30802, 4784, 63, 7, 10133, 585, 1657, 19238, 223, 6, 242, 4668, 22859, 1908, 114, 19, 2, 2, 243, 48, 30856, 23329, 30708, 30700, 6334, 4]"
2022-12-01,0.8,0.4,True,False,0.9998200535774232,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 95, 3033, 6, 807, 2527, 1496, 14, 30700, 26709, 2, 2, 585, 12138, 11, 15510, 320, 7151, 28, 12857, 2527, 5261, 8, 1739, 2870, 48, 2, 1647, 36, 1713, 1009, 4]"
2022-12-01,1.0,0.4,True,False,0.995153784751892,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 95, 8799, 24, 2, 18, 6, 807, 2527, 1496, 14, 38, 893, 341, 54, 585, 2, 30797, 251, 2, 48, 2, 5261, 2581, 9278, 69, 2716, 4579, 24523, 63, 4]"
2022-11-30,0.8,0.4,True,False,0.9998132586479188,"[3, 2, 585, 11, 2848, 10, 1174, 1777, 2, 13005, 722, 585, 680, 38, 5261, 9, 2, 28, 2, 2, 48, 2, 1564, 3283, 2, 9, 763, 2, 1763, 585, 100, 5082, 8, 4819, 4698, 585, 9, 1713, 38, 4]"
2022-11-30,1.0,0.6,True,False,0.9998364448547364,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 2327, 11, 8386, 7617, 661, 320, 20, 30700, 15091, 585, 26337, 9, 2446, 2527, 5261, 63, 14, 30797, 15091, 3968, 1102, 1169, 175, 4741, 48, 2, 15510, 1301, 1221, 2, 4]"
2022-11-30,0.8,0.4,False,False,0.8754013776779175,"[3, 30797, 3889, 15887, 680, 15, 6, 2, 3332, 3403, 12198, 35, 38, 2952, 3157, 585, 20, 175, 2111, 10353, 7, 4114, 7, 89, 4741, 48, 2, 277, 143, 45, 10, 6, 2, 585, 2, 585, 8, 2, 1754, 4]"
2022-11-30,1.0,0.4,True,False,0.9998096823692322,"[3, 30797, 3889, 15887, 18775, 95, 2054, 24, 30690, 22152, 6848, 2, 38, 807, 2527, 1496, 9, 811, 967, 85, 1258, 2, 2328, 585, 4797, 1697, 24, 2274, 561, 3855, 739, 2289, 504, 30700, 3889, 15887, 30802, 3175, 30694, 4]"
2022-11-30,0.6,0.4,True,False,0.9996960163116456,"[3, 30797, 463, 2, 2, 585, 30797, 3889, 15887, 11289, 20543, 845, 56, 1763, 14, 38, 4320, 8, 5082, 99, 7151, 28, 4797, 243, 113, 8, 384, 14, 175, 3888, 4312, 6416, 14251, 85, 1873, 24523, 63, 48, 30735, 4]"
2022-11-30,0.6,0.4,True,False,0.9993890523910522,"[3, 30797, 3889, 15887, 11289, 20543, 2642, 56, 1763, 14, 30690, 3175, 30694, 12879, 12262, 2, 2, 585, 4797, 6, 4819, 4698, 30755, 30695, 14755, 14, 6180, 8, 243, 13371, 48, 30735, 3273, 2619, 219, 30802, 3175, 30694, 12879, 4]"
2022-11-30,1.0,0.4,True,False,0.999771773815155,"[3, 30797, 3889, 15887, 2, 2, 49, 1858, 38, 337, 30802, 26124, 12935, 30813, 19029, 10750, 1701, 30797, 30062, 1779, 30802, 30699, 30700, 20, 30690, 3463, 22440, 585, 11, 341, 1946, 803, 585, 14, 430, 285, 48, 2, 1647, 4]"
2022-11-29,0.6,0.4,True,False,0.9987037181854248,"[3, 30797, 3889, 15887, 2, 30802, 19877, 9158, 63, 2, 30802, 27117, 387, 30813, 16064, 445, 585, 11, 56, 1086, 7151, 28, 4797, 560, 2067, 2506, 8, 1074, 85, 571, 48, 2, 1086, 12426, 243, 610, 361, 560, 2067, 4]"
2022-11-29,1.0,0.4,True,False,0.999816358089447,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 2038, 131, 56, 30856, 30699, 602, 15762, 1284, 13164, 1503, 7255, 1200, 9, 1713, 3669, 207, 8, 496, 111, 48, 2, 2, 6741, 585, 7815, 24, 2, 7255, 585, 4]"
2022-11-29,0.6,0.4,True,False,0.9609788060188292,"[3, 30797, 3889, 15887, 30802, 26386, 3036, 30846, 12879, 585, 2333, 24, 30700, 3889, 15887, 2, 30802, 19877, 17696, 2, 2, 585, 17, 11, 56, 205, 1200, 9, 17860, 246, 33, 2559, 501, 243, 23, 361, 2527, 8, 19, 4]"
2022-11-29,0.8,0.4,True,False,0.9998134970664978,"[3, 30797, 3889, 15887, 18775, 2038, 30700, 3889, 15887, 2, 585, 11, 56, 243, 113, 205, 1200, 9, 1713, 243, 3936, 8, 28319, 48, 2, 1708, 2559, 9, 6361, 585, 5407, 585, 147, 585, 8, 968, 243, 610, 361, 4]"
2022-11-29,0.8,0.4,True,False,0.9994810223579408,"[3, 30797, 3889, 15887, 11289, 20543, 239, 56, 24976, 28, 2, 2, 7151, 28, 4797, 243, 384, 1763, 14, 175, 48, 2, 85, 2, 1244, 14535, 24847, 445, 30700, 3889, 15887, 30797, 15580, 2404, 3810, 30700, 3889, 15887, 2, 4]"
2022-11-28,1.0,0.4,True,False,0.9997079968452454,"[3, 30797, 3889, 15887, 2, 2, 680, 28, 2, 2, 15, 41, 14529, 9, 25, 6913, 483, 5545, 5969, 487, 585, 24717, 9, 296, 59, 1208, 9, 3008, 74, 41, 11718, 63, 48, 2, 9000, 585, 2, 1793, 11, 4]"
2022-11-22,1.0,0.4,True,False,0.9994544386863708,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 2038, 38, 180, 2, 1169, 2, 10, 2, 585, 2, 30797, 13271, 30842, 9468, 21141, 2, 2, 48, 2, 3509, 377, 33, 79, 4181, 30805, 973, 48, 973, 227, 4]"
2022-11-17,1.0,0.4,True,False,0.999830961227417,"[3, 30708, 11023, 246, 30856, 24677, 49, 866, 11, 15510, 2138, 20, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 9, 811, 1503, 3759, 6564, 532, 8, 99, 7151, 28, 4797, 6564, 3944, 8, 9743, 3029, 477, 1173, 48, 4]"
2022-11-16,1.0,0.4,True,False,0.9997473359107972,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 2038, 38, 24328, 30856, 24062, 1585, 1169, 1630, 10, 30690, 28130, 445, 585, 26337, 9, 1713, 205, 1075, 195, 2789, 76, 428, 585, 2026, 4354, 115, 11, 1573, 30805, 4]"
2022-11-15,0.6,0.4,False,False,0.9654779434204102,"[3, 30797, 3889, 15887, 49, 680, 2, 2, 2, 585, 8, 2, 585, 8, 2, 6, 2, 2, 7, 10133, 585, 2054, 24, 30797, 3889, 15887, 2, 30856, 12839, 4508, 48, 2, 1988, 2619, 909, 1081, 5754, 585, 100, 4]"
2022-11-14,1.0,0.4,True,False,0.6560388803482056,"[3, 30797, 3889, 15887, 11289, 20543, 38, 406, 85, 842, 6954, 85, 7218, 2, 2, 941, 585, 1678, 30693, 14702, 8370, 1645, 48, 30802, 16084, 13936, 110, 603, 4114, 7, 2359, 19, 909, 1429, 1306, 585, 859, 143, 3270, 4]"
2022-11-09,0.8,0.4,True,False,0.9998220801353456,"[3, 30797, 3889, 15887, 2, 2, 49, 2038, 2, 30856, 24062, 2, 2, 585, 3372, 175, 9, 1415, 1026, 8, 642, 243, 2259, 724, 10, 30690, 29777, 14152, 3810, 48, 2, 56, 1630, 17, 162, 9, 1482, 76, 602, 4]"
2022-11-09,0.2,0.6,False,True,0.9963204860687256,"[3, 30797, 3889, 15887, 2, 2, 680, 6, 19428, 7, 76, 6796, 585, 18656, 26253, 764, 10, 30813, 14838, 363, 585, 4587, 223, 131, 539, 26253, 223, 120, 20, 904, 23, 556, 1202, 2616, 48, 2, 26253, 1574, 277, 4]"
2022-11-08,0.6,0.4,True,False,0.9996232986450196,"[3, 2, 10133, 2, 2, 30797, 19167, 2448, 1052, 19, 30761, 14702, 8370, 1115, 10, 30761, 6756, 2, 30813, 3036, 585, 11383, 223, 354, 7479, 10, 30797, 26709, 4170, 48, 30813, 30405, 21718, 2, 7, 2, 35, 4251, 30797, 4]"
2022-11-08,0.6,0.8,True,False,0.61709064245224,"[3, 2, 30813, 17086, 48, 2, 2, 330, 11, 167, 85, 47, 10133, 70, 7, 30805, 17305, 48, 513, 27, 585, 269, 6866, 739, 62, 85, 76, 85, 62, 585, 3003, 9, 280, 988, 13280, 434, 1088, 24, 2508, 4]"
2022-11-03,0.8,0.4,True,False,0.8204139471054077,"[3, 30797, 3889, 15887, 49, 1913, 30805, 3278, 27, 3603, 1713, 6085, 63, 3969, 2870, 8, 5781, 4644, 170, 48, 2, 377, 30805, 547, 27, 9899, 11, 1647, 20, 2, 8, 30805, 1104, 27, 6845, 8653, 268, 14, 3969, 4]"
2022-11-01,0.8,0.4,True,False,0.9997970461845398,"[3, 30797, 3889, 15887, 18775, 490, 1643, 38, 4851, 859, 14, 30842, 15966, 246, 1421, 23, 513, 27, 9, 6983, 27, 28385, 63, 585, 212, 213, 10, 13631, 24539, 6596, 8, 2716, 85, 735, 28, 141, 3980, 121, 48, 4]"
2022-11-01,0.8,0.4,True,False,0.9990829229354858,"[3, 30797, 3889, 15887, 18775, 2333, 11, 56, 4465, 11645, 463, 50, 2076, 26630, 223, 2296, 10, 1647, 20, 30691, 7953, 8743, 585, 7151, 28, 3813, 30739, 48, 30802, 48, 5448, 603, 65, 9, 975, 104, 565, 48, 2, 4]"
2022-10-27,0.6,0.6,True,False,0.9993884563446044,"[3, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 2, 330, 22738, 651, 739, 61, 10, 46, 45, 3603, 30805, 11704, 48, 428, 227, 9899, 2, 10133, 585, 432, 24, 11, 4317, 739, 2032, 10, 30761, 20632, 30797, 25484, 4]"
2022-10-26,0.6,0.4,True,False,0.8322091102600098,"[3, 30797, 3889, 15887, 18775, 2038, 30700, 3889, 15887, 30761, 15608, 9245, 30802, 14344, 18862, 3392, 585, 11, 56, 3092, 4770, 971, 15, 5364, 1873, 63, 9980, 4320, 24523, 63, 8, 18479, 175, 129, 9, 5800, 739, 10, 111, 4]"
2022-10-25,0.6,0.6,True,False,0.9997262358665466,"[3, 30797, 3889, 15887, 2, 17, 4797, 233, 475, 961, 24, 5638, 2, 18, 11, 475, 1394, 19, 30797, 3889, 15887, 48, 6969, 8, 6, 1219, 6237, 585, 160, 10, 169, 14, 6, 3332, 3057, 48, 2, 56, 3851, 4]"
2022-10-25,1.0,0.6,True,False,0.999550998210907,"[3, 2, 2, 49, 2038, 2, 30797, 9418, 27345, 15427, 2, 28, 6, 10133, 2, 2, 30797, 19167, 585, 5542, 4170, 4480, 24910, 3825, 341, 10, 11269, 8, 312, 48, 2, 9895, 17183, 7527, 3428, 36, 25, 1096, 2, 4]"
2022-10-21,1.0,0.6,True,False,0.99980491399765,"[3, 2, 2, 2, 49, 2327, 11, 6605, 320, 20, 30700, 3889, 15887, 48, 2, 2, 9, 1079, 2299, 30797, 3898, 15915, 30797, 7078, 487, 85, 2026, 2530, 2106, 1678, 10, 1439, 10100, 48, 2, 36, 968, 43, 1831, 4]"
2022-10-20,0.4,0.6,False,False,0.9603754878044128,"[3, 30797, 3889, 15887, 18775, 1216, 143, 731, 1329, 503, 9455, 3349, 684, 5631, 585, 2353, 38, 78, 3708, 6620, 2, 11, 2612, 7224, 10, 30690, 28130, 445, 585, 18, 146, 18, 6112, 2299, 134, 4025, 10, 6, 30689, 4]"
2022-10-18,1.0,0.4,True,False,0.9853988885879515,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 623, 9, 1348, 11, 56, 30700, 13271, 30842, 9468, 21141, 2, 2, 2, 585, 13164, 131, 30797, 26756, 6848, 2, 585, 18, 231, 7, 76, 30805, 898, 227, 9355, 76, 4]"
2022-10-17,0.6,0.4,True,False,0.9846611618995668,"[3, 30797, 3889, 15887, 30694, 14045, 597, 49, 2038, 11, 56, 5368, 3424, 17419, 9931, 1371, 585, 30797, 3889, 15887, 30755, 14045, 597, 30846, 2600, 585, 6840, 24, 513, 30813, 16064, 18588, 585, 29123, 223, 19, 30692, 22719, 4459, 4]"
2022-10-13,0.6,0.4,False,False,0.9977966547012328,"[3, 30797, 3889, 15887, 48, 2, 2, 36, 4039, 11, 748, 347, 19, 30692, 22719, 4459, 2429, 585, 10133, 585, 28, 6721, 487, 4154, 48, 1276, 48, 2, 1982, 38, 11437, 4446, 47, 10133, 39, 83, 48, 2, 347, 4]"
2022-10-13,1.0,0.6,False,False,0.7949696779251099,"[3, 30797, 3889, 15887, 18775, 2038, 38, 30691, 15966, 246, 30856, 27751, 30797, 27395, 30802, 7449, 585, 12138, 33, 634, 1016, 9, 6, 3332, 3403, 3057, 48, 2, 941, 1227, 76, 711, 27, 8414, 9817, 251, 10, 6, 30739, 4]"
2022-10-13,1.0,0.4,True,False,0.9998610019683838,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 8, 2, 2, 29, 680, 11, 661, 1647, 9, 811, 4057, 18817, 2012, 2527, 532, 7151, 28, 4797, 243, 113, 14, 5068, 2703, 48, 2, 2138, 36, 1733, 2, 9, 4]"
2022-10-10,1.0,0.4,True,False,0.999288022518158,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 2038, 6, 2, 6741, 585, 7815, 24, 2, 2, 7255, 585, 1200, 14, 307, 85, 207, 2274, 7, 4819, 4698, 2328, 48, 2, 6741, 11155, 129, 9, 3765, 739, 4]"
2022-10-06,1.0,0.4,True,False,0.999150276184082,"[3, 2, 2, 17, 1840, 38, 3781, 24, 4038, 28162, 585, 18656, 644, 5197, 23282, 6, 30739, 48, 30802, 48, 14, 420, 85, 169, 585, 1761, 585, 8, 231, 85, 169, 10720, 585, 20, 33, 171, 517, 7, 76, 4]"
2022-10-06,1.0,0.4,True,False,0.959861934185028,"[3, 30797, 3889, 15887, 49, 28074, 38, 30842, 15966, 246, 30856, 27751, 30797, 27395, 30802, 7449, 1672, 14, 30692, 22719, 4459, 1331, 85, 315, 585, 918, 2047, 3270, 14, 30842, 15966, 246, 1421, 19, 6257, 7, 89, 48, 30761, 4]"
2022-10-05,0.8,0.4,False,False,0.9966272115707396,"[3, 30797, 3889, 15887, 11289, 27042, 17828, 6, 1348, 7, 30700, 3889, 15887, 30813, 20562, 16570, 1671, 30813, 15029, 585, 11, 56, 3509, 948, 30805, 2430, 27, 1419, 2, 543, 2789, 82, 12827, 24336, 3095, 21629, 48, 2, 471, 4]"
2022-09-30,0.8,0.4,True,False,0.999825656414032,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 2333, 239, 56, 2, 30842, 3602, 17284, 6848, 3810, 30691, 10625, 4377, 2, 231, 7, 6, 2, 30755, 19149, 2, 585, 4797, 7666, 119, 4297, 3743, 48, 2, 30842, 4]"
2022-09-29,0.8,0.6,True,False,0.9997851252555848,"[3, 30797, 3889, 15887, 2, 2, 8, 30802, 30696, 2, 29, 680, 11, 2138, 9, 811, 56, 1795, 4480, 99, 28, 6, 30694, 30303, 246, 2, 30813, 10106, 20443, 445, 30695, 3015, 2, 48, 2, 3509, 14529, 9, 10836, 4]"
2022-09-29,0.8,0.4,True,False,0.99973064661026,"[3, 30797, 3889, 15887, 18775, 680, 6, 5496, 7, 38, 30699, 14658, 11880, 387, 30846, 20905, 3987, 10636, 10, 1647, 20, 30846, 6271, 24217, 387, 585, 7151, 28, 2789, 856, 565, 10, 25826, 3008, 48, 2, 11, 1098, 6263, 4]"
